Source,Target,Weight,Type
ORCID:0000-0002-3344-9889,ORCID:0000-0002-7957-9216,1,undirected
ORCID:0000-0002-3344-9889,ORCID:0000-0003-2151-6156,1,undirected
ORCID:0000-0002-3345-8937,ORCID:0000-0002-5582-2461,2,undirected
ORCID:0000-0002-3345-8937,ORCID:0000-0002-7240-232X,1,undirected
ORCID:0000-0002-3345-8937,ORCID:0000-0003-0981-1013,2,undirected
ORCID:0000-0002-3345-8937,ORCID:0000-0003-4341-9381,1,undirected
ORCID:0000-0002-3346-080X,ORCID:0000-0002-3481-7305,3,undirected
ORCID:0000-0002-3346-080X,ORCID:0000-0002-5551-8566,1,undirected
ORCID:0000-0002-3346-080X,ORCID:0000-0002-8047-4219,1,undirected
ORCID:0000-0002-3346-080X,ORCID:0000-0002-9728-485X,1,undirected
ORCID:0000-0002-3346-080X,ORCID:0009-0005-4657-4493,1,undirected
ORCID:0000-0002-3346-7964,ORCID:0000-0002-3374-3674,1,undirected
ORCID:0000-0002-3346-7964,ORCID:0000-0002-3671-8685,1,undirected
ORCID:0000-0002-3346-7964,ORCID:0000-0003-4517-7830,2,undirected
ORCID:0000-0002-3356-6567,ORCID:0000-0002-5434-1973,1,undirected
ORCID:0000-0002-3357-7602,ORCID:0000-0003-3936-5050,1,undirected
ORCID:0000-0002-3359-0479,ORCID:0000-0002-9844-1263,1,undirected
ORCID:0000-0002-3359-0479,ORCID:0000-0003-1828-4294,1,undirected
ORCID:0000-0002-3360-2599,ORCID:0000-0003-1636-0994,1,undirected
ORCID:0000-0002-3374-3674,ORCID:0000-0002-3671-8685,1,undirected
ORCID:0000-0002-3374-3674,ORCID:0000-0003-4517-7830,1,undirected
ORCID:0000-0002-3379-0833,ORCID:0000-0002-9955-5967,1,undirected
ORCID:0000-0002-3382-5055,ORCID:0000-0002-6953-3652,1,undirected
ORCID:0000-0002-3382-5055,ORCID:0000-0003-1041-8788,1,undirected
ORCID:0000-0002-3382-5055,ORCID:0000-0003-1283-9631,1,undirected
ORCID:0000-0002-3383-3506,ORCID:0000-0002-7573-9083,2,undirected
ORCID:0000-0002-3383-3506,ORCID:0000-0003-1082-4348,2,undirected
ORCID:0000-0002-3385-5262,ORCID:0000-0002-7097-7955,1,undirected
ORCID:0000-0002-3385-5334,ORCID:0000-0002-4255-527X,1,undirected
ORCID:0000-0002-3385-5334,ORCID:0000-0003-1394-2462,1,undirected
ORCID:0000-0002-3386-6930,ORCID:0000-0002-4569-5796,1,undirected
ORCID:0000-0002-3396-969X,ORCID:0000-0002-3650-5196,1,undirected
ORCID:0000-0002-3398-7804,ORCID:0000-0002-4281-5860,1,undirected
ORCID:0000-0002-3398-7804,ORCID:0000-0002-6936-1977,1,undirected
ORCID:0000-0002-3398-7804,ORCID:0000-0002-7247-0058,1,undirected
ORCID:0000-0002-3402-5041,ORCID:0000-0002-8076-0186,1,undirected
ORCID:0000-0002-3402-5041,ORCID:0000-0003-2467-1485,2,undirected
ORCID:0000-0002-3402-5041,ORCID:0000-0003-2599-7727,1,undirected
ORCID:0000-0002-3411-0668,ORCID:0000-0003-3133-1737,1,undirected
ORCID:0000-0002-3411-4052,ORCID:0000-0002-6612-1871,1,undirected
ORCID:0000-0002-3413-4897,ORCID:0000-0002-6263-5007,1,undirected
ORCID:0000-0002-3413-4897,ORCID:0000-0003-3085-3568,1,undirected
ORCID:0000-0002-3418-8553,ORCID:0000-0002-5641-7433,1,undirected
ORCID:0000-0002-3418-8553,ORCID:0000-0002-9646-8884,1,undirected
ORCID:0000-0002-3418-8553,ORCID:0000-0003-2891-9265,1,undirected
ORCID:0000-0002-3432-3620,ORCID:0000-0003-0322-0888,1,undirected
ORCID:0000-0002-3443-0098,ORCID:0000-0003-2873-2054,1,undirected
ORCID:0000-0002-3443-0098,ORCID:0009-0001-7403-6917,1,undirected
ORCID:0000-0002-3446-9304,ORCID:0000-0002-8677-6488,1,undirected
ORCID:0000-0002-3446-9304,ORCID:0000-0003-0821-3687,1,undirected
ORCID:0000-0002-3448-2656,ORCID:0000-0002-9394-9519,1,undirected
ORCID:0000-0002-3452-5230,ORCID:0000-0003-4550-3747,1,undirected
ORCID:0000-0002-3454-1249,ORCID:0000-0002-3700-8458,3,undirected
ORCID:0000-0002-3454-1249,ORCID:0000-0002-4963-5838,1,undirected
ORCID:0000-0002-3454-1249,ORCID:0000-0003-1626-8362,3,undirected
ORCID:0000-0002-3454-1249,ORCID:0009-0007-8077-0927,1,undirected
ORCID:0000-0002-3456-2955,ORCID:0000-0002-4313-4194,1,undirected
ORCID:0000-0002-3456-2955,ORCID:0000-0002-4655-3749,1,undirected
ORCID:0000-0002-3456-2955,ORCID:0000-0002-5790-2852,1,undirected
ORCID:0000-0002-3469-8115,ORCID:0000-0002-7480-4883,1,undirected
ORCID:0000-0002-3471-9086,ORCID:0000-0002-4879-1679,1,undirected
ORCID:0000-0002-3471-9086,ORCID:0000-0002-6282-3980,1,undirected
ORCID:0000-0002-3471-9086,ORCID:0000-0002-6556-5032,1,undirected
ORCID:0000-0002-3471-9086,ORCID:0000-0003-0585-9351,1,undirected
ORCID:0000-0002-3471-9086,ORCID:0000-0003-3666-328X,1,undirected
ORCID:0000-0002-3472-3835,ORCID:0000-0003-3480-2653,1,undirected
ORCID:0000-0002-3472-3835,ORCID:0000-0003-4953-0195,1,undirected
ORCID:0000-0002-3475-5941,ORCID:0000-0002-5237-6443,1,undirected
ORCID:0000-0002-3475-5941,ORCID:0000-0002-5957-2703,1,undirected
ORCID:0000-0002-3475-5941,ORCID:0000-0003-0651-1322,1,undirected
ORCID:0000-0002-3475-5941,ORCID:0000-0003-2876-1277,1,undirected
ORCID:0000-0002-3475-5941,ORCID:0000-0003-2927-2758,1,undirected
ORCID:0000-0002-3481-7305,ORCID:0000-0002-5551-8566,1,undirected
ORCID:0000-0002-3481-7305,ORCID:0000-0002-8047-4219,1,undirected
ORCID:0000-0002-3481-7305,ORCID:0000-0002-9527-0307,2,undirected
ORCID:0000-0002-3481-7305,ORCID:0000-0002-9728-485X,1,undirected
ORCID:0000-0002-3481-7305,ORCID:0009-0005-4657-4493,1,undirected
ORCID:0000-0002-3485-8254,ORCID:0000-0002-7573-9083,2,undirected
ORCID:0000-0002-3485-8254,ORCID:0000-0002-9728-485X,1,undirected
ORCID:0000-0002-3485-8254,ORCID:0000-0003-1249-803X,1,undirected
ORCID:0000-0002-3486-8292,ORCID:0000-0002-7452-2974,1,undirected
ORCID:0000-0002-3486-8292,ORCID:0000-0002-9546-1285,1,undirected
ORCID:0000-0002-3487-0229,ORCID:0000-0002-9577-9533,1,undirected
ORCID:0000-0002-3488-2721,ORCID:0000-0002-3509-791X,2,undirected
ORCID:0000-0002-3488-2721,ORCID:0000-0003-3718-7879,1,undirected
ORCID:0000-0002-3488-2721,ORCID:0000-0003-4830-1569,1,undirected
ORCID:0000-0002-3489-2647,ORCID:0000-0002-3523-2202,1,undirected
ORCID:0000-0002-3489-2647,ORCID:0000-0002-7552-9801,1,undirected
ORCID:0000-0002-3489-2647,ORCID:0000-0003-2348-0716,1,undirected
ORCID:0000-0002-3491-5968,ORCID:0000-0003-2579-7581,1,undirected
ORCID:0000-0002-3496-7581,ORCID:0000-0002-4976-1033,1,undirected
ORCID:0000-0002-3496-7581,ORCID:0000-0002-8922-3811,1,undirected
ORCID:0000-0002-3496-7581,ORCID:0000-0003-1133-464X,1,undirected
ORCID:0000-0002-3498-0778,ORCID:0000-0003-3354-8462,1,undirected
ORCID:0000-0002-3501-3755,ORCID:0009-0009-5719-7522,1,undirected
ORCID:0000-0002-3502-5254,ORCID:0000-0002-5396-3316,1,undirected
ORCID:0000-0002-3505-3159,ORCID:0000-0002-6018-9488,1,undirected
ORCID:0000-0002-3505-3159,ORCID:0000-0002-9497-6068,1,undirected
ORCID:0000-0002-3506-4157,ORCID:0000-0002-5806-5806,1,undirected
ORCID:0000-0002-3506-4157,ORCID:0000-0002-9183-0696,1,undirected
ORCID:0000-0002-3506-4157,ORCID:0000-0002-9455-1561,1,undirected
ORCID:0000-0002-3506-4157,ORCID:0000-0003-0417-9143,1,undirected
ORCID:0000-0002-3506-4157,ORCID:0000-0003-0912-095X,1,undirected
ORCID:0000-0002-3506-4157,ORCID:0000-0003-3229-3234,1,undirected
ORCID:0000-0002-3507-7169,ORCID:0000-0002-5481-5833,1,undirected
ORCID:0000-0002-3507-7169,ORCID:0000-0002-5819-9038,1,undirected
ORCID:0000-0002-3507-7169,ORCID:0000-0002-7293-9362,2,undirected
ORCID:0000-0002-3507-7169,ORCID:0000-0002-8250-7299,1,undirected
ORCID:0000-0002-3509-791X,ORCID:0000-0003-3718-7879,1,undirected
ORCID:0000-0002-3509-791X,ORCID:0000-0003-4830-1569,1,undirected
ORCID:0000-0002-3510-8746,ORCID:0000-0002-6457-3305,1,undirected
ORCID:0000-0002-3510-8746,ORCID:0000-0002-6751-9339,1,undirected
ORCID:0000-0002-3512-5263,ORCID:0000-0002-9926-2662,1,undirected
ORCID:0000-0002-3512-5263,ORCID:0000-0003-0127-3759,2,undirected
ORCID:0000-0002-3515-390X,ORCID:0000-0002-8589-2145,1,undirected
ORCID:0000-0002-3515-390X,ORCID:0000-0003-2006-3589,1,undirected
ORCID:0000-0002-3518-8619,ORCID:0000-0002-6879-827X,1,undirected
ORCID:0000-0002-3521-5023,ORCID:0000-0002-3917-2497,1,undirected
ORCID:0000-0002-3521-5023,ORCID:0000-0002-8457-1294,1,undirected
ORCID:0000-0002-3523-2202,ORCID:0000-0002-7552-9801,1,undirected
ORCID:0000-0002-3525-3839,ORCID:0000-0002-7333-7515,1,undirected
ORCID:0000-0002-3525-3839,ORCID:0000-0003-0866-6010,1,undirected
ORCID:0000-0002-3528-423X,ORCID:0000-0002-9559-6913,1,undirected
ORCID:0000-0002-3530-4237,ORCID:0000-0003-0477-855X,1,undirected
ORCID:0000-0002-3531-5032,ORCID:0000-0002-4163-3918,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-3758-9387,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-3864-2397,2,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-4749-5130,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-5547-9990,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-6238-6397,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-6297-4498,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-6657-3886,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-6740-4857,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0002-8162-8136,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0003-0092-1195,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0003-1046-5322,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0003-1575-0245,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0003-2188-6747,2,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0003-3514-2255,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0003-3642-6989,1,undirected
ORCID:0000-0002-3534-8547,ORCID:0000-0003-4921-2816,1,undirected
ORCID:0000-0002-3535-9377,ORCID:0000-0002-4920-0498,1,undirected
ORCID:0000-0002-3535-9377,ORCID:0000-0002-9535-4578,1,undirected
ORCID:0000-0002-3535-9377,ORCID:0000-0003-4074-1586,1,undirected
ORCID:0000-0002-3550-4941,ORCID:0000-0002-8757-2858,1,undirected
ORCID:0000-0002-3550-4941,ORCID:0000-0003-2829-3661,1,undirected
ORCID:0000-0002-3554-0766,ORCID:0000-0002-5547-9990,1,undirected
ORCID:0000-0002-3555-165X,ORCID:0000-0003-1546-0117,1,undirected
ORCID:0000-0002-3559-9506,ORCID:0000-0002-8203-4655,1,undirected
ORCID:0000-0002-3569-305X,ORCID:0000-0002-5336-7223,1,undirected
ORCID:0000-0002-3569-9953,ORCID:0000-0002-9559-6913,1,undirected
ORCID:0000-0002-3576-5041,ORCID:0000-0002-3967-6775,1,undirected
ORCID:0000-0002-3578-4795,ORCID:0000-0003-4018-9429,2,undirected
ORCID:0000-0002-3578-9000,ORCID:0000-0002-8767-5494,2,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0002-5132-9178,1,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0002-5173-1933,1,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0002-6027-1254,1,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0002-9682-7074,1,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0003-0827-5642,2,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0003-1258-662X,1,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0003-1948-5151,2,undirected
ORCID:0000-0002-3584-9181,ORCID:0000-0003-4819-8493,2,undirected
ORCID:0000-0002-3588-2969,ORCID:0000-0003-1940-5633,1,undirected
ORCID:0000-0002-3588-2969,ORCID:0000-0003-2058-7649,1,undirected
ORCID:0000-0002-3588-2969,ORCID:0000-0003-2241-9913,1,undirected
ORCID:0000-0002-3588-2969,ORCID:0000-0003-4409-1461,1,undirected
ORCID:0000-0002-3588-9124,ORCID:0000-0002-9098-7739,2,undirected
ORCID:0000-0002-3593-4378,ORCID:0000-0002-4562-4840,1,undirected
ORCID:0000-0002-3593-4378,ORCID:0000-0002-4887-5979,1,undirected
ORCID:0000-0002-3594-4218,ORCID:0000-0002-3730-0715,1,undirected
ORCID:0000-0002-3599-0951,ORCID:0000-0003-0195-9793,1,undirected
ORCID:0000-0002-3599-4872,ORCID:0000-0003-2348-4311,1,undirected
ORCID:0000-0002-3599-790X,ORCID:0000-0002-3815-7762,6,undirected
ORCID:0000-0002-3599-790X,ORCID:0000-0002-4108-7523,1,undirected
ORCID:0000-0002-3599-790X,ORCID:0000-0002-8077-7631,1,undirected
ORCID:0000-0002-3599-790X,ORCID:0000-0002-9483-414X,1,undirected
ORCID:0000-0002-3599-790X,ORCID:0000-0003-0218-7924,1,undirected
ORCID:0000-0002-3599-790X,ORCID:0000-0003-1197-7805,1,undirected
ORCID:0000-0002-3599-790X,ORCID:0000-0003-3687-5186,2,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-4769-6311,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-4777-1596,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-6469-2419,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-7166-5195,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-8098-8666,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-8183-5565,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-9057-5937,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-9078-6697,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0002-9354-1740,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-0067-0154,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-0335-1175,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-1686-1414,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-2071-8530,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-3240-9524,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-3531-1119,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-3603-1733,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-3637-1447,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-4145-7042,1,undirected
ORCID:0000-0002-3600-2134,ORCID:0000-0003-4692-3516,1,undirected
ORCID:0000-0002-3601-4338,ORCID:0000-0002-6331-9196,2,undirected
ORCID:0000-0002-3601-4338,ORCID:0000-0002-7043-6948,2,undirected
ORCID:0000-0002-3602-849X,ORCID:0000-0002-3912-7389,1,undirected
ORCID:0000-0002-3602-849X,ORCID:0000-0002-4987-3190,2,undirected
ORCID:0000-0002-3602-849X,ORCID:0000-0003-3799-6246,2,undirected
ORCID:0000-0002-3602-849X,ORCID:0000-0003-4886-7482,2,undirected
ORCID:0000-0002-3602-849X,ORCID:0009-0006-9077-2611,1,undirected
ORCID:0000-0002-3602-9433,ORCID:0000-0002-8265-1768,2,undirected
ORCID:0000-0002-3610-1933,ORCID:0000-0002-8831-6346,1,undirected
ORCID:0000-0002-3612-7391,ORCID:0000-0002-9970-6008,1,undirected
ORCID:0000-0002-3612-7391,ORCID:0000-0003-0510-7491,1,undirected
ORCID:0000-0002-3612-7391,ORCID:0000-0003-2197-5889,1,undirected
ORCID:0000-0002-3619-5335,ORCID:0000-0002-5256-2019,1,undirected
ORCID:0000-0002-3619-5335,ORCID:0000-0002-7869-0406,1,undirected
ORCID:0000-0002-3619-5335,ORCID:0000-0003-3594-8769,1,undirected
ORCID:0000-0002-3619-5335,ORCID:0000-0003-4233-8432,4,undirected
ORCID:0000-0002-3627-7314,ORCID:0000-0002-5282-2255,1,undirected
ORCID:0000-0002-3627-7314,ORCID:0000-0002-8372-4666,1,undirected
ORCID:0000-0002-3632-8732,ORCID:0009-0004-6706-0750,1,undirected
ORCID:0000-0002-3633-2918,ORCID:0000-0002-5256-3003,1,undirected
ORCID:0000-0002-3633-2918,ORCID:0000-0002-6800-5356,1,undirected
ORCID:0000-0002-3633-2918,ORCID:0000-0002-8258-0277,1,undirected
ORCID:0000-0002-3633-2918,ORCID:0000-0002-9878-6368,1,undirected
ORCID:0000-0002-3633-6361,ORCID:0000-0003-3262-7759,1,undirected
ORCID:0000-0002-3641-805X,ORCID:0000-0002-6205-2493,1,undirected
ORCID:0000-0002-3641-805X,ORCID:0000-0002-7457-5419,1,undirected
ORCID:0000-0002-3641-805X,ORCID:0000-0003-3985-8488,1,undirected
ORCID:0000-0002-3643-3057,ORCID:0000-0002-7645-3677,1,undirected
ORCID:0000-0002-3644-3992,ORCID:0000-0002-5928-2474,1,undirected
ORCID:0000-0002-3644-3992,ORCID:0000-0002-7284-7492,1,undirected
ORCID:0000-0002-3644-3992,ORCID:0000-0003-1557-1319,2,undirected
ORCID:0000-0002-3647-9223,ORCID:0009-0004-6344-5709,1,undirected
ORCID:0000-0002-3647-9223,ORCID:0009-0006-6423-6751,1,undirected
ORCID:0000-0002-3648-3230,ORCID:0000-0002-8566-6869,1,undirected
ORCID:0000-0002-3655-7543,ORCID:0000-0002-8713-1972,2,undirected
ORCID:0000-0002-3659-7473,ORCID:0000-0002-6887-0788,1,undirected
ORCID:0000-0002-3666-770X,ORCID:0000-0002-5586-1823,1,undirected
ORCID:0000-0002-3666-770X,ORCID:0000-0002-5948-683X,1,undirected
ORCID:0000-0002-3669-5356,ORCID:0000-0002-9285-397X,1,undirected
ORCID:0000-0002-3669-5356,ORCID:0000-0003-0661-4575,1,undirected
ORCID:0000-0002-3671-8685,ORCID:0000-0003-4517-7830,1,undirected
ORCID:0000-0002-3673-2460,ORCID:0000-0003-4256-3357,1,undirected
ORCID:0000-0002-3673-2460,ORCID:0009-0009-9607-9342,1,undirected
ORCID:0000-0002-3673-2479,ORCID:0000-0002-8132-3789,1,undirected
ORCID:0000-0002-3681-8571,ORCID:0000-0003-4684-4586,1,undirected
ORCID:0000-0002-3683-9030,ORCID:0000-0002-6148-2248,1,undirected
ORCID:0000-0002-3685-4011,ORCID:0000-0003-4963-8841,1,undirected
ORCID:0000-0002-3686-7568,ORCID:0000-0002-9559-6913,1,undirected
ORCID:0000-0002-3694-8317,ORCID:0000-0002-8744-1356,1,undirected
ORCID:0000-0002-3694-8317,ORCID:0000-0003-0417-9143,1,undirected
ORCID:0000-0002-3695-7280,ORCID:0000-0002-9107-7681,2,undirected
ORCID:0000-0002-3695-7424,ORCID:0000-0002-6896-3976,1,undirected
ORCID:0000-0002-3695-8400,ORCID:0000-0002-4981-0608,1,undirected
ORCID:0000-0002-3695-8400,ORCID:0000-0003-2173-0240,1,undirected
ORCID:0000-0002-3700-8458,ORCID:0000-0002-4963-5838,1,undirected
ORCID:0000-0002-3700-8458,ORCID:0000-0003-1626-8362,3,undirected
ORCID:0000-0002-3700-8458,ORCID:0009-0007-8077-0927,1,undirected
ORCID:0000-0002-3704-757X,ORCID:0000-0003-1627-5300,1,undirected
ORCID:0000-0002-3704-757X,ORCID:0000-0003-4886-7482,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-3777-9447,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-5682-9876,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-6775-4822,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-7398-2071,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-9146-0875,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-9243-4863,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-9362-1556,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-9494-2474,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0002-9878-6368,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0003-0781-5467,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0003-2058-7649,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0000-0003-2996-5212,1,undirected
ORCID:0000-0002-3705-4542,ORCID:0009-0006-1468-7589,1,undirected
ORCID:0000-0002-3707-3647,ORCID:0000-0002-8780-3281,2,undirected
ORCID:0000-0002-3707-3647,ORCID:0000-0003-4886-7482,1,undirected
ORCID:0000-0002-3707-7330,ORCID:0000-0002-5027-2851,1,undirected
ORCID:0000-0002-3707-7330,ORCID:0000-0003-0766-6254,1,undirected
ORCID:0000-0002-3707-7330,ORCID:0000-0003-0871-2865,1,undirected
ORCID:0000-0002-3713-3347,ORCID:0000-0002-6529-8923,1,undirected
ORCID:0000-0002-3713-5203,ORCID:0000-0002-5730-7391,1,undirected
ORCID:0000-0002-3713-5203,ORCID:0000-0002-9420-3612,1,undirected
ORCID:0000-0002-3713-5203,ORCID:0000-0002-9489-8207,1,undirected
ORCID:0000-0002-3715-4009,ORCID:0000-0002-8615-9682,1,undirected
ORCID:0000-0002-3715-4009,ORCID:0000-0003-4402-770X,1,undirected
ORCID:0000-0002-3715-4009,ORCID:0000-0003-4964-4109,1,undirected
ORCID:0000-0002-3716-0644,ORCID:0000-0002-4700-3028,1,undirected
ORCID:0000-0002-3716-0644,ORCID:0000-0002-5282-738X,1,undirected
ORCID:0000-0002-3718-7169,ORCID:0000-0002-3968-365X,1,undirected
ORCID:0000-0002-3718-7169,ORCID:0000-0002-6392-613X,1,undirected
ORCID:0000-0002-3718-7169,ORCID:0000-0002-8192-527X,1,undirected
ORCID:0000-0002-3718-7169,ORCID:0000-0002-9119-5100,1,undirected
ORCID:0000-0002-3718-7169,ORCID:0000-0003-2994-5414,1,undirected
ORCID:0000-0002-3718-7169,ORCID:0000-0003-3012-2810,1,undirected
ORCID:0000-0002-3723-9205,ORCID:0000-0003-2560-7370,2,undirected
ORCID:0000-0002-3729-8539,ORCID:0000-0002-4925-9123,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0002-5373-7933,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0002-6890-0481,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0002-8099-285X,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0002-9998-0672,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0003-1277-0988,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0003-1857-5104,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0003-3944-2925,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0003-4405-0264,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0003-4934-2434,1,undirected
ORCID:0000-0002-3737-5717,ORCID:0000-0003-4953-6634,1,undirected
ORCID:0000-0002-3740-1743,ORCID:0000-0002-5704-5862,1,undirected
ORCID:0000-0002-3740-5306,ORCID:0000-0002-8224-621X,1,undirected
ORCID:0000-0002-3742-542X,ORCID:0000-0002-4594-3825,1,undirected
ORCID:0000-0002-3742-542X,ORCID:0000-0002-5310-8416,1,undirected
ORCID:0000-0002-3742-542X,ORCID:0000-0002-7785-0535,1,undirected
ORCID:0000-0002-3748-4868,ORCID:0000-0002-4972-171X,1,undirected
ORCID:0000-0002-3748-4868,ORCID:0000-0003-0369-9489,1,undirected
ORCID:0000-0002-3748-4868,ORCID:0000-0003-4058-5456,1,undirected
ORCID:0000-0002-3750-8866,ORCID:0000-0002-5424-4268,1,undirected
ORCID:0000-0002-3750-8866,ORCID:0000-0002-7027-8804,1,undirected
ORCID:0000-0002-3753-0211,ORCID:0000-0003-0383-3553,1,undirected
ORCID:0000-0002-3753-0211,ORCID:0000-0003-3639-1157,1,undirected
ORCID:0000-0002-3753-5047,ORCID:0000-0002-4471-0077,1,undirected
ORCID:0000-0002-3753-5047,ORCID:0000-0003-2129-0038,1,undirected
ORCID:0000-0002-3753-5047,ORCID:0009-0005-7963-9441,1,undirected
ORCID:0000-0002-3757-5620,ORCID:0000-0002-4587-1307,1,undirected
ORCID:0000-0002-3757-5620,ORCID:0000-0002-8830-1435,1,undirected
ORCID:0000-0002-3757-5620,ORCID:0000-0002-9550-6658,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0002-3864-2397,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0002-4749-5130,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0002-5547-9990,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0002-6238-6397,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0002-6297-4498,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0002-6657-3886,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0002-6740-4857,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0003-1046-5322,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0003-1575-0245,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0003-2188-6747,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0003-3256-1075,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0003-3514-2255,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0003-3642-6989,1,undirected
ORCID:0000-0002-3758-9387,ORCID:0000-0003-4921-2816,1,undirected
ORCID:0000-0002-3760-9042,ORCID:0000-0002-5688-1738,1,undirected
ORCID:0000-0002-3760-9042,ORCID:0000-0002-8686-3741,1,undirected
ORCID:0000-0002-3760-9042,ORCID:0000-0002-9861-032X,1,undirected
ORCID:0000-0002-3761-3826,ORCID:0000-0002-7734-4587,1,undirected
ORCID:0000-0002-3761-3826,ORCID:0000-0003-2203-7464,1,undirected
ORCID:0000-0002-3761-3826,ORCID:0000-0003-4951-8110,1,undirected
ORCID:0000-0002-3763-7510,ORCID:0000-0002-7560-4365,1,undirected
ORCID:0000-0002-3777-9447,ORCID:0000-0002-5682-9876,1,undirected
ORCID:0000-0002-3777-9447,ORCID:0000-0002-6916-5116,1,undirected
ORCID:0000-0002-3777-9447,ORCID:0000-0002-9146-0875,1,undirected
